Id;Name;Country;JapName;Adaptability;Photo;Photo_file;EditName;EditCountry;EditPhoto;EditIntern;Value1;Value2;Value3;Value4;Value5;Value6
8490214;Javier Luis Torrente;144;リパティン ガビロンド;84;0;;False;False;False;False;0;0;0;-1;-1;-1
8490217;Damian Dario Muñoz Galaz;147;アルベルト ガスール;76;0;;False;False;False;False;0;0;0;-1;-1;-1
8490218;Laurent Guyot;208;ピエール ベルショ;84;0;;False;False;False;False;0;0;0;-1;-1;-1
8490219;Patrick Vieira;208;シャルル ドレール;89;0;;False;False;False;False;0;0;0;-1;-1;-1
8490241;Danny Buijs;224;カインテイン ティメルマンス;80;0;;False;False;False;False;0;0;0;-1;-1;-1
8490242;Steven George Gerrard;204;エドウィン ウォーラム;104;0;;False;False;False;False;0;0;0;-1;-1;-1
8490251;Frank Wormuth;210;ロマン ニコライ;76;0;;False;False;False;False;0;0;0;-1;-1;-1
8490252;José Manuel Martins Teixeira Gomes;228;ヒカルド イオッチ;100;0;;False;False;False;False;0;0;0;-1;-1;-1
8490272;Jersson Amur González Díaz;148;ゾラン バレリオ;100;0;;False;False;False;False;0;0;0;-1;-1;-1
8490275;Hernán Darío Herrera Ramírez;148;アドリア タランティーノ;103;0;;False;False;False;False;0;0;0;-1;-1;-1
8490276;Rick Kruĳs;224;フブレフト プリンス;83;0;;False;False;False;False;0;0;0;-1;-1;-1
8490303;Thomas Frank;203;レガル セーレンセン;110;0;;False;False;False;False;0;0;0;-1;-1;-1
8490354;Diego Oscar Monarriz;144;スハイツ ファヤルド;70;0;;False;False;False;False;0;0;0;-1;-1;-1
8490359;Hakan Keleş;190;イスメト アルカン;83;0;;False;False;False;False;0;0;0;-1;-1;-1
8490368;Francisco Meneghini Correa;144;ジョルディ コスメ;100;0;;False;False;False;False;0;0;0;-1;-1;-1
8490375;Hikmet Karaman;190;エンデル テヴェトール;82;0;;False;False;False;False;0;0;0;-1;-1;-1
8490376;Julien Stéphan;208;トム ペロー;90;0;;False;False;False;False;0;0;0;-1;-1;-1
8490377;Omar Daf;83;フランソワ ペルネ;83;0;;False;False;False;False;0;0;0;-1;-1;-1
8490379;Alexis Enrique 'El Maestro' García Vega;148;クラウディオ リポル;74;0;;False;False;False;False;0;0;0;-1;-1;-1
8490388;Bruno Miguel Silva do Nascimento;228;ヤスミン ジュスト;100;0;;False;False;False;False;0;0;0;-1;-1;-1
8490391;Nathan Jason Jones;241;ズリエル ミリバンド;70;0;;False;False;False;False;0;0;0;-1;-1;-1
8490394;Mark Alexander Hudson;204;エマニュエル サクストン;82;0;;False;False;False;False;0;0;0;-1;-1;-1
8490395;Pascal Plancque;208;ジャン モーリス ナゾン;82;0;;False;False;False;False;0;0;0;-1;-1;-1
8490396;Puro Serpa;146;プロ セルパ;100;0;;False;False;False;False;0;0;0;-1;-1;-1
8490402;Juan José Rojo 'Pacheta' Martín;236;フラン ブルディエウ;80;0;;False;False;False;False;0;0;0;-1;-1;-1
8490409;José Alberto López Menéndez;236;モイセス トルトレロ;81;0;;False;False;False;False;0;0;0;-1;-1;-1
8490460;Scott Matthew Parker;204;ジョセフ エイトン;110;0;;False;False;False;False;0;0;0;-1;-1;-1
8490472;Shota Arveladze;209;ボビー ケアリー;100;0;;False;False;False;False;0;0;0;-1;-1;-1
8490497;John Mark Eustace;204;ルーファス カンペル;88;0;;False;False;False;False;0;0;0;-1;-1;-1
8490502;Patricio Andrés Graff;144;オスカル リモンテ;80;0;;False;False;False;False;0;0;0;-1;-1;-1
8490506;Gustavo Ernesto Huerta Araya;147;ロルダン バレス;61;0;;False;False;False;False;0;0;0;-1;-1;-1
8490510;Johnny Jansen;224;ダエン マース;105;0;;False;False;False;False;0;0;0;-1;-1;-1
8490514;Eduardo de Souza Barroca;146;アミル ジャボル;105;0;;False;False;False;False;0;0;0;-1;-1;-1
8490537;Lee David Bowyer;204;ジェロボーム フラムスティード;74;0;;False;False;False;False;0;0;0;-1;-1;-1
8490549;Mehdi Ben Sadok Nafti;92;アナス ジアド;105;0;;False;False;False;False;0;0;0;-1;-1;-1
8490556;Graeme Anthony Jones;204;フレイザー シェリー;76;0;;False;False;False;False;0;0;0;-1;-1;-1
8490560;Alessio Dionisi;215;レオーネ ジアネッラ;84;0;;False;False;False;False;0;0;0;-1;-1;-1
8490565;Jon Andoni 'Bolo' Pérez Alonso;236;ルイス ペレス ノサル;75;0;;False;False;False;False;0;0;0;-1;-1;-1
8490573;Alejandro Restrepo Mazo;148;ドミンゴ コイシェ;105;0;;False;False;False;False;0;0;0;-1;-1;-1
8490575;Vincenzo Italiano;215;エミーリオ ブッツェゴーリ;115;0;;False;False;False;False;0;0;0;-1;-1;-1
8490577;Sylvio 'Sylvinho' Mendes Campos Júnior;146;ダド モントロ;96;0;;False;False;False;False;0;0;0;-1;-1;-1
8490579;Sjors Ultee;224;イェズス デ ハーン;81;0;;False;False;False;False;0;0;0;-1;-1;-1
8490581;Josep 'Pep' Clotet Ruiz;236;フランク イパラギーレ;105;0;;False;False;False;False;0;0;0;-1;-1;-1
8490584;Alexandre Henrique Borges Guimarães;112;マテオ ベルト;90;0;;False;False;False;False;0;0;0;-1;-1;-1
8490587;Grant Samuel McCann;225;ソール バーズリー;74;0;;False;False;False;False;0;0;0;-1;-1;-1
8490591;Steven 'Steve' David Cooper;241;オズウェル ハンブロ;81;0;;False;False;False;False;0;0;0;-1;-1;-1
8490594;Vincent Jean Mpoy Kompany;197;アドルフ バリオズ;106;0;;False;False;False;False;0;0;0;-1;-1;-1
8490596;Pedro Enrique Sarmiento Solís;148;マルティネス ベラウステギ;79;0;;False;False;False;False;0;0;0;-1;-1;-1
8490599;Laurent Batlles;208;ナタニエル フレモン;97;0;;False;False;False;False;0;0;0;-1;-1;-1
8490604;Andoni Iraola Sagarna;236;ガスパール オドリオソラ;95;0;;False;False;False;False;0;0;0;-1;-1;-1
8490606;Gustavo Atilano Florentín Morínigo;150;ミケル プイグコルベ;74;0;;False;False;False;False;0;0;0;-1;-1;-1
8490617;Paolo Zanetti;215;オノフリオ ドルチェ;110;0;;False;False;False;False;0;0;0;-1;-1;-1
8490618;Luka Elsner;235;イオンナ アレクシッチ;86;0;;False;False;False;False;0;0;0;-1;-1;-1
8490631;Sydney Civita;146;シジネイ シヴィータ;83;0;;False;False;False;False;0;0;0;-1;-1;-1
8490651;Gérald Baticle;208;コンスタンタン タンギィ;81;0;;False;False;False;False;0;0;0;-1;-1;-1
8490659;Thiago Motta;215;ジャンニ フェリッサーリ;76;0;;False;False;False;False;0;0;0;-1;-1;-1
8490664;Luca Gotti;215;ベネデット パッソーニ;81;0;;False;False;False;False;0;0;0;-1;-1;-1
8490668;Jaime García Arévalo;147;サントス マネン;102;0;;False;False;False;False;0;0;0;-1;-1;-1
8490693;N. Febel;194;ニコラス フェーベル;89;0;;False;False;False;False;0;0;0;-1;-1;-1
8490704;Duncan Cowan Ferguson;232;イーノス ブラウン;75;0;;False;False;False;False;0;0;0;-1;-1;-1
8490708;Joseph Oosting;224;コブス フェーンストラ;81;0;;False;False;False;False;0;0;0;-1;-1;-1
8490714;Robert Moreno González;236;オレゲール デ ルナ;101;0;;False;False;False;False;0;0;0;-1;-1;-1
8490725;Allan Rodrigo Aal;146;ヤスミン コレイア;102;0;;False;False;False;False;0;0;0;-1;-1;-1
8490761;Leandro Atilio Romagnoli;144;ジェラール モントーヤ;102;0;;False;False;False;False;0;0;0;-1;-1;-1
8490791;Adriano Noriega;148;アドリアーノ ノリエガ;100;0;;False;False;False;False;0;0;0;-1;-1;-1
8490794;Hernán Pablo Losada;144;エネコ ヒネス;89;0;;False;False;False;False;0;0;0;-1;-1;-1
8490795;Bruno Irles;208;カジミール サイオーニ;85;0;;False;False;False;False;0;0;0;-1;-1;-1
8490801;I. Shergold;232;アーヴィング シャーゴールド;105;0;;False;False;False;False;0;0;0;-1;-1;-1
8490826;D. Allston;204;ディアン オールストン;75;0;;False;False;False;False;0;0;0;-1;-1;-1
8490863;Pepe Aznar;236;ペペ アスナール;75;0;;False;False;False;False;0;0;0;-1;-1;-1
8490870;Toni Descarga;236;トニ デスカルガ;80;0;;False;False;False;False;0;0;0;-1;-1;-1
8490871;Atılay Canel;190;ドゥマン カヤジ;67;0;;False;False;False;False;0;0;0;-1;-1;-1
8490877;Kevin Hofland;224;バルト ヤン マイヤー;88;0;;False;False;False;False;0;0;0;-1;-1;-1
8490882;Thomas Letsch;210;ジーモン ブリンクマン;100;0;;False;False;False;False;0;0;0;-1;-1;-1
8490884;Alexander Matthias Blessin;210;クリストファー カウフマン;80;0;;False;False;False;False;0;0;0;-1;-1;-1
8490885;Dean Thomas John Holden;204;ロブ エイニー;83;0;;False;False;False;False;0;0;0;-1;-1;-1
8490892;Carlos Corberán Vallet;236;マルク デ カベソン;95;0;;False;False;False;False;0;0;0;-1;-1;-1
8490893;A. Elgar;204;オースティン エルガー;81;0;;False;False;False;False;0;0;0;-1;-1;-1
8490899;Asier Lledo;236;アシエル リェド;109;0;;False;False;False;False;0;0;0;-1;-1;-1
8490901;Sébastien Serge Louis Desabre;208;ロジェ リノ;76;0;;False;False;False;False;0;0;0;-1;-1;-1
8490906;Andrea Pirlo;215;フラヴィオ ザニーニ;115;0;;False;False;False;False;0;0;0;-1;-1;-1
8490912;Veljko Paunović;303;クリスティヤン ノザル;105;0;;False;False;False;False;0;0;0;-1;-1;-1
8490920;José Alberto Suárez Giraldo;148;ブラス グルチャガ;71;0;;False;False;False;False;0;0;0;-1;-1;-1
8490931;Alex Olimpio;146;アレックス オリンピオ;79;0;;False;False;False;False;0;0;0;-1;-1;-1
8490942;Francisco Javier Pereira Mejía;236;エゴイ ファヤルド;80;0;;False;False;False;False;0;0;0;-1;-1;-1
8490950;Valérien Ismaël;208;エルネスト トランティニャン;89;0;;False;False;False;False;0;0;0;-1;-1;-1
8490957;José Aléxis Márquez Restrepo;148;イシドロ ボリャン;100;0;;False;False;False;False;0;0;0;-1;-1;-1
8490983;Mustafa Dalcı;190;ジャンダン シュケル;72;0;;False;False;False;False;0;0;0;-1;-1;-1
8490987;Adrian Dante Ursea;229;ダヌート マリカ;104;0;;False;False;False;False;0;0;0;-1;-1;-1
8490995;Francisco 'Xisco' Javier Muñoz Llompart;236;ホセ イグナシオ ロドリゴ;79;0;;False;False;False;False;0;0;0;-1;-1;-1
8490999;Wayne Mark Rooney;204;キーファ パティンソン;76;0;;False;False;False;False;0;0;0;-1;-1;-1
8491007;Juan José Luvera;144;アリッツ チャピ;84;0;;False;False;False;False;0;0;0;-1;-1;-1
8491014;Fernando Rubén Gago;144;ミゲル カバーニャス;107;0;;False;False;False;False;0;0;0;-1;-1;-1
8491015;Higo Magalhães Batista;146;ルイス カルドーゾ;69;0;;False;False;False;False;0;0;0;-1;-1;-1
8491016;Jerson Testoni;146;アルセリノ ゴスン;71;0;;False;False;False;False;0;0;0;-1;-1;-1
8491049;Juan Pablo Vojvoda Rizzo;144;アルナル ガリゲス;103;0;;False;False;False;False;0;0;0;-1;-1;-1
8491059;Asier Vasquez;236;アシエル バスケス;108;0;;False;False;False;False;0;0;0;-1;-1;-1
8491060;Frankie McAvoy;232;バーニー ロー;76;0;;False;False;False;False;0;0;0;-1;-1;-1
8491079;Emre Belözoğlu;190;デヴリム アテシュ;96;0;;False;False;False;False;0;0;0;-1;-1;-1
8491086;D. Sinclair;208;ドナシファン シンクレア;99;0;;False;False;False;False;0;0;0;-1;-1;-1
8491087;M. Hoon;135;メルヴィン フーン;94;0;;False;False;False;False;0;0;0;-1;-1;-1
8491088;W. Doherty;135;ウィルフレッド ドハーティ;100;0;;False;False;False;False;0;0;0;-1;-1;-1
8491089;H. Whittock;204;ヒラリー ウィトック;84;0;;False;False;False;False;0;0;0;-1;-1;-1
8491093;A. Tye;204;アンディ タイ;96;0;;False;False;False;False;0;0;0;-1;-1;-1
8491094;Oscar Reveiro;148;オスカル レヴェイロ;107;0;;False;False;False;False;0;0;0;-1;-1;-1
8491095;H. Maudslay;135;ハム モーズレイ;94;0;;False;False;False;False;0;0;0;-1;-1;-1
8491096;F. McColgan;135;ファビウス マッコルガン;108;0;;False;False;False;False;0;0;0;-1;-1;-1
8491098;Asier Padilla;153;アシエル パディーリャ;90;0;;False;False;False;False;0;0;0;-1;-1;-1
8491099;M. Urey;204;モンティ ユーリー;84;0;;False;False;False;False;0;0;0;-1;-1;-1
8491100;G. Acton;135;ガイア アクトン;94;0;;False;False;False;False;0;0;0;-1;-1;-1
8491102;F. Kenney;135;フレイザー ケニー;89;0;;False;False;False;False;0;0;0;-1;-1;-1
8491103;Q. Gilbert;135;クインシー ギルバート;90;0;;False;False;False;False;0;0;0;-1;-1;-1
8491104;J. Lander;135;ジャッキー ランダー;85;0;;False;False;False;False;0;0;0;-1;-1;-1
8491105;I. Edgecumbe;135;イスカリオット エッジカンブ;96;0;;False;False;False;False;0;0;0;-1;-1;-1
8491106;T. Byers;135;ティフ バイヤーズ;91;0;;False;False;False;False;0;0;0;-1;-1;-1
8491112;Ryan Glen Mason;204;クリフ アグエイアス;91;0;;False;False;False;False;0;0;0;-1;-1;-1
8491114;César Bravo;147;ピオ アビアン;79;0;;False;False;False;False;0;0;0;-1;-1;-1
8491140;Newton Maia;146;ネウトン マイア;100;0;;False;False;False;False;0;0;0;-1;-1;-1
8491146;David Neves;146;ダヴィジ ネヴェス;74;0;;False;False;False;False;0;0;0;-1;-1;-1
8491149;Stéphane Dumont;208;シュヴァリエ フールカデ;84;0;;False;False;False;False;0;0;0;-1;-1;-1
8491151;Damia Granero;236;ダミア グラネロ;90;0;;False;False;False;False;0;0;0;-1;-1;-1
8491180;Ruy Maia;228;フイ マイア;90;0;;False;False;False;False;0;0;0;-1;-1;-1
8491191;Manuel María 'Lolo' Escobar Rodríguez;236;ホルディ ゴイタ;102;0;;False;False;False;False;0;0;0;-1;-1;-1
8491193;Walter Justo;146;ワウテル ジュスト;80;0;;False;False;False;False;0;0;0;-1;-1;-1
8491203;N. Gerritsen;224;ネール ヘリツセン;81;0;;False;False;False;False;0;0;0;-1;-1;-1
8491205;S. Walpole;135;スキャンダー ウォルポール;85;0;;False;False;False;False;0;0;0;-1;-1;-1
8491206;Hector Zabareta;148;エクトル サバレッタ;86;0;;False;False;False;False;0;0;0;-1;-1;-1
8491207;Rodolfo Milan;236;ロドルフォ ミラン;76;0;;False;False;False;False;0;0;0;-1;-1;-1
8491210;Abelardo Suela;236;アベラルド スエラ;84;0;;False;False;False;False;0;0;0;-1;-1;-1
8491211;H. Lawes;232;ヒック ローズ;70;0;;False;False;False;False;0;0;0;-1;-1;-1
8491212;Z. Yalçın;190;ゼヘブ ヤルチュン;84;0;;False;False;False;False;0;0;0;-1;-1;-1
8491215;S. Addison;135;スティーヴ アディソン;100;0;;False;False;False;False;0;0;0;-1;-1;-1
8491216;Jaime Falla;236;ハイメ ファリャ;74;0;;False;False;False;False;0;0;0;-1;-1;-1
8491220;G. Smits;224;ヘリト ヤン スミツ;80;0;;False;False;False;False;0;0;0;-1;-1;-1
8491221;Celedonio Triay;236;セレドニオ トリアイ;103;0;;False;False;False;False;0;0;0;-1;-1;-1
8491236;Hugo Reston;146;ウーゴ ヘストン;69;0;;False;False;False;False;0;0;0;-1;-1;-1
8491246;Alex Clavero;148;アレックス クラベーロ;70;0;;False;False;False;False;0;0;0;-1;-1;-1
8491251;Endika Casas;124;エンディカ カサス;105;0;;False;False;False;False;0;0;0;-1;-1;-1
8491253;Elon Novais;146;エロン ノヴァイス;75;0;;False;False;False;False;0;0;0;-1;-1;-1
8491254;H. Budakoğul;190;ハサド ブダコウル;86;0;;False;False;False;False;0;0;0;-1;-1;-1
8491255;Txomin Vidaurri;148;ショミン ビダウリ;100;0;;False;False;False;False;0;0;0;-1;-1;-1
8491258;G. Canuti;215;ジョルダーノ カヌーティ;79;0;;False;False;False;False;0;0;0;-1;-1;-1
8491263;Oskar Homar;147;オスカル オマー;70;0;;False;False;False;False;0;0;0;-1;-1;-1
8491272;C. Güneş;190;ジャンダン ギュネシュ;83;0;;False;False;False;False;0;0;0;-1;-1;-1
8491276;T. Fry;135;セオドア フライ;84;0;;False;False;False;False;0;0;0;-1;-1;-1
8491280;S. Tailleferre;208;サミュエル タイユフェール;100;0;;False;False;False;False;0;0;0;-1;-1;-1
8491281;L. Emanuel;122;ルシアン エマニュエル;81;0;;False;False;False;False;0;0;0;-1;-1;-1
8491289;Vivar Laiseka;147;ビバル ライセカ;74;0;;False;False;False;False;0;0;0;-1;-1;-1
8491293;M. Destanı;190;ミルザ デスタヌ;72;0;;False;False;False;False;0;0;0;-1;-1;-1
8491306;M. Alling;135;マドック アリング;76;0;;False;False;False;False;0;0;0;-1;-1;-1
8491313;Gaizka Lotina;152;ガイスカ ロティーナ;91;0;;False;False;False;False;0;0;0;-1;-1;-1
8491336;Tony Sampaio;146;トニ サンパイオ;100;0;;False;False;False;False;0;0;0;-1;-1;-1
8491337;Alfredo Cabañas;147;アルフレード カバーニャス;75;0;;False;False;False;False;0;0;0;-1;-1;-1
8491352;Leonardo Arpon;144;レオナルド アルポン;92;0;;False;False;False;False;0;0;0;-1;-1;-1
8491354;B. Read;241;ブレンダン リード;71;0;;False;False;False;False;0;0;0;-1;-1;-1
8491356;S. Tranchell;135;スターリング トランセル;84;0;;False;False;False;False;0;0;0;-1;-1;-1
8491357;A. Oliver;132;アーミン オリヴァー;82;0;;False;False;False;False;0;0;0;-1;-1;-1
8491363;J. Lwoff;208;ジャン ミッシェル ルヴォフ;78;0;;False;False;False;False;0;0;0;-1;-1;-1
8491373;O. Bergfelt;237;オーヴェ バーリフェルト;76;0;;False;False;False;False;0;0;0;-1;-1;-1
8491375;J. Veenstra;224;ユリアーン フェーンストラ;100;0;;False;False;False;False;0;0;0;-1;-1;-1
8491376;Nakor Vasco;151;ナコル バスコ;80;0;;False;False;False;False;0;0;0;-1;-1;-1
8491381;Javier Notario;236;ハビエル ノタリオ;91;0;;False;False;False;False;0;0;0;-1;-1;-1
8491382;I. Bassis;215;イヴァノエ バッシス;79;0;;False;False;False;False;0;0;0;-1;-1;-1
8491386;Jover Canabal;236;ホベル カナバル;100;0;;False;False;False;False;0;0;0;-1;-1;-1
8491387;J. Nutley;204;ジェローム ナトリー;100;0;;False;False;False;False;0;0;0;-1;-1;-1
8491391;K. Schieppati;215;クルト スキエパッティ;100;0;;False;False;False;False;0;0;0;-1;-1;-1
8491403;Teodoro Gavalda;148;テオドロ ガバルダ;81;0;;False;False;False;False;0;0;0;-1;-1;-1
8491407;Enric Roca;153;エンリク ローカ;102;0;;False;False;False;False;0;0;0;-1;-1;-1
8491409;Dani Roca;148;ダニ ローカ;105;0;;False;False;False;False;0;0;0;-1;-1;-1
8491410;Daniel Lavernia;144;ダニエル ラベルニア;84;0;;False;False;False;False;0;0;0;-1;-1;-1
8491413;Z. Kolkusa;190;ゼリン コルクサ;77;0;;False;False;False;False;0;0;0;-1;-1;-1
8491422;Jon Valerio;148;ホン バレリオ;100;0;;False;False;False;False;0;0;0;-1;-1;-1
8491424;A. Jeppesen;203;アーノル イェッペセン;79;0;;False;False;False;False;0;0;0;-1;-1;-1
8491429;F. Crittenden;204;フラン クリッテンデン;81;0;;False;False;False;False;0;0;0;-1;-1;-1
8491434;Yosu Lacruz;148;ヨス ラクルス;71;0;;False;False;False;False;0;0;0;-1;-1;-1
8491438;Hilario Baraona;147;イラリオ バラオーナ;85;0;;False;False;False;False;0;0;0;-1;-1;-1
8491440;Ivo de Escobedo;144;イボ デ エスコベド;78;0;;False;False;False;False;0;0;0;-1;-1;-1
8491444;Donaldo Saenz;236;ドナルド サエンス;65;0;;False;False;False;False;0;0;0;-1;-1;-1
8491462;E. de Bruyn;224;エフベルト ヤン デ ブルイン;81;0;;False;False;False;False;0;0;0;-1;-1;-1
8491472;C. Erçetin;190;ジャン エルチェティン;66;0;;False;False;False;False;0;0;0;-1;-1;-1
8491475;T. Everen;190;タビブ エヴェレン;76;0;;False;False;False;False;0;0;0;-1;-1;-1
8491481;H. Çoban;190;ハサド チョバン;67;0;;False;False;False;False;0;0;0;-1;-1;-1
8491484;S. Postma;224;スティレ ポストマ;90;0;;False;False;False;False;0;0;0;-1;-1;-1
8491486;D. Southerland;204;ドン サザーランド;93;0;;False;False;False;False;0;0;0;-1;-1;-1
8491521;Jover Narros;236;ホベル ナルロス;73;0;;False;False;False;False;0;0;0;-1;-1;-1
8491523;R. Franklin;204;ロディ フランクリン;72;0;;False;False;False;False;0;0;0;-1;-1;-1
8491529;B. Parke;204;ブライアン パーク;76;0;;False;False;False;False;0;0;0;-1;-1;-1
8491530;D. Lucchesi;215;ドン ルッケーシ;78;0;;False;False;False;False;0;0;0;-1;-1;-1
8491532;E. Loria;215;エヴァージオ ロリア;75;0;;False;False;False;False;0;0;0;-1;-1;-1
8491565;Asier Ziryab;236;アシエル シルヤブ;85;0;;False;False;False;False;0;0;0;-1;-1;-1
8491568;J. Hendriks;224;ユリアン ヘンドリクス;78;0;;False;False;False;False;0;0;0;-1;-1;-1
8491571;Oleguer Pineda;144;オレゲール ピネダ;76;0;;False;False;False;False;0;0;0;-1;-1;-1
8491576;J. Spice;204;ジェシー スパイス;92;0;;False;False;False;False;0;0;0;-1;-1;-1
8491577;Severo Vidaurri;148;セベーロ ビダウリ;79;0;;False;False;False;False;0;0;0;-1;-1;-1
8491585;E. Remzi;190;エロル レムジ;83;0;;False;False;False;False;0;0;0;-1;-1;-1
8491586;P. Brahe;203;ペーダー ブラーエ;85;0;;False;False;False;False;0;0;0;-1;-1;-1
8491588;J. Hester;204;ジェヒュー ヘスター;92;0;;False;False;False;False;0;0;0;-1;-1;-1
8491593;S. Hermans;224;スメト ヘルマンス;95;0;;False;False;False;False;0;0;0;-1;-1;-1
8491596;P. Flon;208;パトリス フロン;88;0;;False;False;False;False;0;0;0;-1;-1;-1
8491597;Emiliano Blanco;148;エミリアーノ ブランコ;100;0;;False;False;False;False;0;0;0;-1;-1;-1
8491601;Eduardo Napoli;144;エドゥアルド ナポリ;76;0;;False;False;False;False;0;0;0;-1;-1;-1
8491602;Diego Bordas;148;ディエゴ ボルダス;100;0;;False;False;False;False;0;0;0;-1;-1;-1
8491607;Lipatin Garbayo;236;リパティン ガルバジョ;103;0;;False;False;False;False;0;0;0;-1;-1;-1
8491613;E. Candemir;190;エムレ ジャンデミル;104;0;;False;False;False;False;0;0;0;-1;-1;-1
8491621;G. Maggio;215;ジャンマリア マッジオ;85;0;;False;False;False;False;0;0;0;-1;-1;-1
8491622;E. Çiçek;190;エロル チチェク;88;0;;False;False;False;False;0;0;0;-1;-1;-1
8491625;Y. Ergen;190;ヤクプ エルゲン;81;0;;False;False;False;False;0;0;0;-1;-1;-1
8491627;J. Leclair;50;ジョエル ルクレール;72;0;;False;False;False;False;0;0;0;-1;-1;-1
8491630;A. Polat;190;アカイ ポラト;74;0;;False;False;False;False;0;0;0;-1;-1;-1
8491634;C. Schouten;224;フリスティアーン スハウテン;86;0;;False;False;False;False;0;0;0;-1;-1;-1
8491641;W. De Morgan;204;ウィルフリッド ド モルガン;72;0;;False;False;False;False;0;0;0;-1;-1;-1
8491644;G. Castagneto;215;ジャンマリア カスタニェート;77;0;;False;False;False;False;0;0;0;-1;-1;-1
8491646;D. McCormack;135;ドウェイン マコーマック;73;0;;False;False;False;False;0;0;0;-1;-1;-1
8491647;Alonso Sousa;147;アロンソ ソウサ;86;0;;False;False;False;False;0;0;0;-1;-1;-1
8491648;Timo Rufete;236;ティモ ルフェテ;95;0;;False;False;False;False;0;0;0;-1;-1;-1
12582915;Hernán Darío Gómez Jaramillo;148;レオン カサル;60;0;;False;False;False;False;0;0;0;-1;-1;-1
12582960;Yun Jong-su;15;カル ビョンリョル;69;0;;False;False;False;False;0;0;0;-1;-1;-1
12582997;Gerardo Daniel 'Tata' Martino;144;エバートン コロナド;115;0;;False;False;False;False;0;0;0;-1;-1;-1
12583002;Ståle Solbakken;226;テュス コレット;99;0;;False;False;False;False;0;0;0;-1;-1;-1
12583028;Vítězslav Lavička;202;ジェホシュ シェスターク;104;0;;False;False;False;False;0;0;0;-1;-1;-1
12583046;Paulo Jorge Gomes Bento;228;アポロ ゴウヴェア;105;0;;False;False;False;False;0;0;0;-1;-1;-1
12583056;Guillermo Barros Schelotto;144;ディダック ビオラ;99;0;;False;False;False;False;0;0;0;-1;-1;-1
12583135;Manuel Eduardo Berizzo Magnolo;144;フレン ロガレタ;76;0;;False;False;False;False;0;0;0;-1;-1;-1
12583190;Reinaldo Rueda Rivera;148;ルーカス モナステリオ;95;0;;False;False;False;False;0;0;0;-1;-1;-1
12583208;António 'Toni' Conceição da Silva Oliveira;228;シルレイ ナブコ;89;0;;False;False;False;False;0;0;0;-1;-1;-1
12583218;Luis Fernando Suárez Guzmán;148;ディダック ゲルピ;90;0;;False;False;False;False;0;0;0;-1;-1;-1
12583235;Carlos Manuel Brito Leal de Queiroz;228;ヴィコル ドス サントス;100;0;;False;False;False;False;0;0;0;-1;-1;-1
12583242;Patrice Beaumelle;208;ユーリ シャリエ;91;0;;False;False;False;False;0;0;0;-1;-1;-1
12583252;Srečko Katanec;235;ミッチ エンフィールド;78;0;;False;False;False;False;0;0;0;-1;-1;-1
12583305;Ricardo Alberto Gareca Nardi;144;キリアン モントーヤ;110;0;;False;False;False;False;0;0;0;-1;-1;-1
12583317;José Néstor Pékerman Krimen;144;ジョルディ ビケイラ;106;0;;False;False;False;False;0;0;0;-1;-1;-1
12583362;Djamel Belmadi;44;ラヒム アブドゥル ラキブ;94;0;;False;False;False;False;0;0;0;-1;-1;-1
12583407;Hajime Moriyasu;13;小谷 良;95;0;;False;False;False;False;0;0;0;-1;-1;-1
12583411;Martín Bernardo Lasarte Arróspide;152;ダマゾ カミネル;90;0;;False;False;False;False;0;0;0;-1;-1;-1
12583415;Rodolfo Martín 'El Vasco' Arruabarrena;144;メルチョー ペラエス;104;0;;False;False;False;False;0;0;0;-1;-1;-1
12583441;Leonardo 'Leo' Alberto González Antequera;153;ラモン シルヤブ;80;0;;False;False;False;False;0;0;0;-1;-1;-1
12683101;Adenor Leonardo 'Tite' Bacchi;146;ニコラオ シャヴェス;115;0;;False;False;False;False;0;0;0;-1;-1;-1
12683110;Dirk Nicolaas 'Dick' Advocaat;224;リデル ハイスマン;110;0;;False;False;False;False;0;0;0;-1;-1;-1
12683111;Branko Ivanković;200;ユレ カティチッチ;70;0;;False;False;False;False;0;0;0;-1;-1;-1
12683157;Hervé Renard;208;フェリシアン ワルラス;81;0;;False;False;False;False;0;0;0;-1;-1;-1
12683158;Vahid Halilhodžić;198;ジヤフ トゥリコヴィッチ;91;0;;False;False;False;False;0;0;0;-1;-1;-1
12683168;Óscar Washington 'El Maestro' Tabárez Silva;152;ニコラス マナルト;91;0;;False;False;False;False;0;0;0;-1;-1;-1
12683201;Gustavo Julio Alfaro;144;ホナタン カセス;85;0;;False;False;False;False;0;0;0;-1;-1;-1
12683229;Dragan Skočić;200;ロク マリッチ;96;0;;False;False;False;False;0;0;0;-1;-1;-1
12683311;Gernot Rohr;210;ティモ ビンデバルト;84;0;;False;False;False;False;0;0;0;-1;-1;-1
12683344;Aliou Cissé;83;フランツ パルトゥーシュ;70;0;;False;False;False;False;0;0;0;-1;-1;-1
12683372;Stephen 'Steve' Clarke;232;フリッツ マクナマラ;75;0;;False;False;False;False;0;0;0;-1;-1;-1
12683451;G. Bloomfield;241;ジャーベス ブルームフィールド;81;0;;False;False;False;False;0;0;0;-1;-1;-1
12683714;Igor Štimac;200;イェヴヘニイ サボルチュキ;76;0;;False;False;False;False;0;0;0;-1;-1;-1
12683718;Graham James Arnold;162;ロン ワイルド;74;0;;False;False;False;False;0;0;0;-1;-1;-1
